candidate_id,doi,title,year,provider_type,review_order_group,title_signals,known_complementary_doi,occurrences,eligibility,methods
556417f54b9b83177d41cf4f,10.1002/chem.202201784,Improving the Electrocatalytic Activity of a Nickel‐Organic Framework toward the Oxygen Evolution Reaction through Vanadium Doping,2022,article,4,oer,False,1,UNREVIEWED,NOT_CODED
5564c25ca37262e69b9d8bc6,10.3390/pr11092591,Colloidal TiO2 Nanorod Films Deposited Using the MAPLE Technique: Role of the Organic Capping and Absence of Characteristic Surface Patterns,2023,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
556b90d48984b511d9e583fb,10.2139/ssrn.4340404,Electrochemical Impedance Study of Modified Electrodes with Transition Metal Oxides,2023,preprint,4,,False,2,UNREVIEWED,NOT_CODED
556d13b8c3393d1b76a90ee2,10.1002/adma.202200180,Surface Modification of 2D Photocatalysts for Solar Energy Conversion,2022,article,4,,False,2,UNREVIEWED,NOT_CODED
556d43c6669a12ce1546ccac,,Coordination Engineering of Dual-Atom Catalysts for Overall Water Splitting: Mechanistic Insights from Constant-Potential First-Principles and Machine Learning,2026,preprint,4,calculation,False,2,UNREVIEWED,NOT_CODED
556dfba92b6cab93e1d0e86e,10.19142/rpq.v20i37.783,Síntese de Baixo Custo de Novos Materiais na Forma de Heteroestruturas de Molibidatos e Tungstatos,2025,article,4,,False,1,UNREVIEWED,NOT_CODED
556e0619f1a35ad3a7ea0f94,10.3390/catal14080477,Facile Immersing Synthesis of Pt Single Atoms Supported on Sulfide for Bifunctional toward Seawater Electrolysis,2024,article,5,,,1,UNREVIEWED,NOT_CODED
556e92cd9face000c3b2e77f,10.26434/chemrxiv.15002251/v1,Quantifying Oxygen Vacancy Formation in Electrocatalysts,2026,preprint,4,,False,2,UNREVIEWED,NOT_CODED
556f09a2cefcb083040366b9,10.1149/ma2023-01372125mtgabs,Photo-Electrochemical Oxygen Evolution Activity in Nickel and Cobalt Antimonates,2023,conference-abstract,4,oer,False,1,UNREVIEWED,NOT_CODED
556f21607f7dffa4438fb4a3,10.2139/ssrn.5336679,Hydroxyl Radical-Mediated Low-Temperature Synthesis of Sub-2 Nm Rutile Iro2 for Highly Efficient and Durable Acidic Water Oxidation,2025,preprint,4,"surface,oxide",False,2,UNREVIEWED,NOT_CODED
557133125e863cd269020053,10.4236/jmmce.2023.115014,Influence of the Partial Substitution of Industrial Clinker by Volcanic Lava Powder from Nyiragongo Volcano on the Physical Properties of Mortars,2023,article,4,calculation,False,1,UNREVIEWED,NOT_CODED
5573702c8ebc647359821505,10.1088/1361-648x/ab20a1,"Structural, vibrational and electronic properties of SnMBO4 (M = Al, Ga): a predictive hybrid DFT study",2019,article,4,calculation,False,1,UNREVIEWED,NOT_CODED
5578756149bf3734b734ee2c,10.2138/am-2024-9608,Kimberlite emplacement conditions through experimentally produced reaction rims on ilmenite macrocrysts,2025,article,4,,False,1,UNREVIEWED,NOT_CODED
5578ec8387951273b918c4bc,10.1016/j.jpowsour.2021.230430,In-situ growth of CoFeS2 on metal-organic frameworks-derived Co-NC polyhedron enables high-performance oxygen electrocatalysis for rechargeable zinc-air batteries,2021,article,4,,False,1,UNREVIEWED,NOT_CODED
557b259b98e827422ca648c1,10.21608/ejchem.2022.145177.6369,"Sol‒gel synthesis, structure, ferromagnetism and optical properties of Mn‒doped titania diluted magnetic semiconductors nanoparticles",2022,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
557c2668da7538a48b98709d,10.2139/ssrn.4363506,Metal-Mediated Schiff Base Polymer Enables Metal/Nitrogen Codoped N-Doped Carbon Nanosheets as Efficient Bifunctional Electrocatalyst for Durable Rechargeable Zn-Air Batteries,2023,preprint,5,,,1,UNREVIEWED,NOT_CODED
557c80e05985d0389a24fa70,10.3390/ma17010006,Fe- and S-Modified BiOI as Catalysts to Oxygen Evolution and Hydrogen Evolution Reactions in Overall Photoelectrochemical Water Splitting,2023,article,4,oer,False,1,UNREVIEWED,NOT_CODED
5581d2538b82a679d39f052b,10.26599/nr.2025.94907867,One-pot synthesis of single-atom iridium on ordered mesoporous carbon-based materials for direct dehydrogenation of lower alkanes,2025,article,5,,,1,UNREVIEWED,NOT_CODED
5582f0d2908d5bf402732f2a,10.24425/123539,Advanced Photonic and Electronic Systems WILGA 2018,2018,article,5,,,1,UNREVIEWED,NOT_CODED
5586dc89b30c935a3fc0f409,,Designing Optical Properties in Infrared Glass,2015,dissertation,4,,False,1,UNREVIEWED,NOT_CODED
5587e2a8cad854df8b17ab5b,10.1103/physrevapplied.9.044038,Mechanism of Benzene Tribopolymerization on the RuO 2 (110) Surface,2018,article,4,surface,False,1,UNREVIEWED,NOT_CODED
55890c8e96a4a292c381cd17,10.1002/er.7020,An overview on the development of nanofiber‐based as polymer electrolyte membrane and electrocatalyst in fuel cell application,2021,article,4,,False,2,UNREVIEWED,NOT_CODED
558a11daf95ce01db0b4eb8e,10.1007/s40766-025-00068-1,Chirality meets topology: building quantum bridges to catalysis,2025,article,4,,False,3,UNREVIEWED,NOT_CODED
558b499443258e6ca2210ee0,10.1149/ma2025-01381921mtgabs,Effects of Surface Reconstruction on Activity and Degradation of Metal Oxide Acidic Oxygen Evolution Electrocatalysts,2025,conference-abstract,4,oer,False,2,UNREVIEWED,NOT_CODED
558c3efcbbebfb82f711fdc3,,Ascending speleogenesis of Sokola Hill : a step towards a speleogenetic model of the Polish Jura,2011,article,4,,False,1,UNREVIEWED,NOT_CODED
5590a77da1610e5e621f3152,10.14279/depositonce-4996,On the catalytically active state and structure-activity correlations of 3d transition metal oxide catalysts for electrochemical water splitting,2016,dissertation,4,,False,1,UNREVIEWED,NOT_CODED
5593c7a91f4c29b99ab9d37e,10.1002/cey2.274,In situ formation of self‐antistacking FeCoOx on N‐doped graphene: A 3D‐on‐2D nanoarchitecture for long‐life Zn–air batteries,2022,article,4,,False,1,UNREVIEWED,NOT_CODED
55983d1ba10b6c86d593c251,10.1149/ma2019-02/37/1737,Highly Active and Durable Perovskite OER Catalyst for Pure Water Anion Exchange Membrane Electrolysis,2019,conference-abstract,5,,,1,UNREVIEWED,NOT_CODED
559c9605d00ee0996e2c2b24,10.1016/j.actamat.2017.04.063,The effect of Nb on the corrosion and hydrogen pick-up of Zr alloys,2017,article,4,,False,1,UNREVIEWED,NOT_CODED
559d64ac4b0353bc8f10870a,10.1016/j.lithos.2019.105212,"Sulfur isotope compositions of pyrite from high-pressure metamorphic rocks and related veins (SW Tianshan, China): Implications for the sulfur cycle in subduction zones",2019,article,4,,False,1,UNREVIEWED,NOT_CODED
559d77fc0f670e2aac99746c,,"Assessing the distribution, composition and potential human health implications of metal-bearing particulate matter in the Saldanha Bay Municipality",2025,dissertation,4,,False,2,UNREVIEWED,NOT_CODED
559efec208d2894d1a714519,10.3390/nano14141168,Self-Reconstructed Metal–Organic Framework-Based Hybrid Electrocatalysts for Efficient Oxygen Evolution,2024,article,4,oer,False,2,UNREVIEWED,NOT_CODED
55a4b5802376c4e0f26e979d,,Exploring the potential of serial magnetron co-sputtering,2015,dissertation,4,,False,1,UNREVIEWED,NOT_CODED
55a4b6406240076786d98b2a,10.1039/c7ra05074g,Structure-property relationships for Eu doped TiO 2 thin films grown by a laser assisted technique from colloidal sols,2017,article,4,,False,1,UNREVIEWED,NOT_CODED
55a96e7a4e6244e5c4f7395d,10.1021/acsenergylett.3c02351,Engineering Bipolar Interfaces for Water Electrolysis Using Earth-Abundant Anodes,2023,article,4,,False,1,UNREVIEWED,NOT_CODED
55a9d70647d90680862e362a,10.1021/acsami.2c22458,Electro- and Photoinduced Interfacial Charge Transfers in Nanocrystalline Mesoporous TiO2 and TiO2/Iron Porphyrin Sensitized Films under CO2 Reduction Catalysis,2023,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
55b016272d63ce0b7c726497,10.17863/cam.123042,Mechanistic and analytical insights onto the electrochemical sensing of ofloxacin using a functionalized carbon nanotube as electrode material,2025,article,4,,False,2,UNREVIEWED,NOT_CODED
55b08455c78fbba3693eb232,10.31224/6395,Intrinsic Alkaline OER Activity in Mechanochemically Activated WO3 from Commercial and Single-Crystal Precursors,2026,preprint,5,,,1,UNREVIEWED,NOT_CODED
55b0d2e602ac45cd5d995670,10.1038/s41598-024-59595-2,"Green synthesis and characterization of binary, ternary, and quaternary Ti/MMO anodes for chlorine and oxygen evolution reactions",2024,article,4,oer,False,1,UNREVIEWED,NOT_CODED
55b29652471c60799b7e64a9,10.1016/j.matdes.2020.108529,The effect of oxidising thermal exposures on the fatigue properties of a polycrystalline powder metallurgy nickel-based superalloy,2020,article,4,,False,1,UNREVIEWED,NOT_CODED
55ba5fce3ee1433669d88c70,10.1002/smll.201804201,Noble‐Metal‐Free Electrocatalysts for Oxygen Evolution,2018,article,4,oer,False,2,UNREVIEWED,NOT_CODED
55bdadf7057e19b31eb6b65a,10.1002/adfm.202417890,Playing with Water Molecules: “Repulsing” or “Trapping” to Exclude Water‐Induced Side Reactions on Zn Metal Anode,2024,article,4,,False,2,UNREVIEWED,NOT_CODED
55c0cd667044fbb3e6898c12,10.1021/acs.jpcc.5c00649,Cation-Mediated Pseudocapacitance Dominates the Interfacial Charging of α-Fe2O3(0001) in an Alkaline Electrolyte,2025,article,4,,False,3,UNREVIEWED,NOT_CODED
55c208f5fe3479f32bb3e46e,10.1038/s41598-026-55149-w,Descriptor-guided thermodynamic screening of $$\hbox {H}_2$$ adsorption on single-atom-doped anatase $$\hbox {TiO}_2$$ nanoparticles with interpretable machine learning,2026,article,4,calculation,False,1,UNREVIEWED,NOT_CODED
55c24dc758df5d4c9f95180a,10.1016/j.lithos.2020.105711,"Carbon in mineralized ultramafic intrusions, caledonides, northern Britain",2020,article,4,,False,1,UNREVIEWED,NOT_CODED
55c2aa4ba593179a56f8651a,10.2478/pjct-2018-0027,"Synthesis, characterization of Hollandite Ag 2 Mn 8 O 16 on TiO 2 nanotubes and their photocatalytic properties for Rhodamine B degradation",2018,article,4,,False,1,UNREVIEWED,NOT_CODED
55c30a0933effdffe7665fd9,10.5772/32612,Comparative Assessment of the Photocatalytic Efficiency of TiO2 Wackherr in the Removal of Clopyralid from Various Types of Water,2012,book-chapter,4,oxide,False,1,UNREVIEWED,NOT_CODED
55c318c4e7b1b9e4438517d3,10.1021/acsenergylett.1c01122,Single Pass CO 2 Conversion Exceeding 85% in the Electrosynthesis of Multicarbon Products via Local CO 2 Regeneration,2021,article,5,,,1,UNREVIEWED,NOT_CODED
55c35c35bbdc449cb72ebd9c,10.1002/smll.202403908,Tailoring Mott−Schottky RuO 2 /MgFe‐LDH Heterojunctions in Electrospun Microfibers: A Bifunctional Electrocatalyst for Water Electrolysis,2024,article,4,,False,1,UNREVIEWED,NOT_CODED
55c4a1ed2f8b9e3724e41a0a,10.2343/geochemj.2.0358,Photodegradation of the herbicide diuron in water under simulated sunlight,2015,article,4,,False,1,UNREVIEWED,NOT_CODED
55c9dba36e7ec8b89018b80b,,"SET2022 : 19th International Conference on Sustainable Energy Technologies 16th to 18th August 2022, Turkey : Sustainable Energy Technologies 2022 Conference Proceedings. Volume 4",2023,book,4,,False,1,UNREVIEWED,NOT_CODED
55ca0ca234ec496e61b1d02d,10.1039/d4ee02549k/v1/review2,"Review for ""Oxygen spillover from RuO2 to MoO3 enhances activity and durability of RuO2 for acidic oxygen evolution""",2024,peer-review,2,"oer,oxide",False,1,UNREVIEWED,NOT_CODED
55ce8702cbf76d666fd495f1,10.1126/sciadv.1602356,Self-assembly of electronically abrupt borophene/organic lateral heterostructures,2017,article,5,,,1,UNREVIEWED,NOT_CODED
55cf65a250770d9d8beff54e,10.1002/rar2.70136,Dual Synergistic Effects in a Ce‐Modified MnO 2 /MnO Heterostructure Enabling Outstanding Acidic Oxygen Evolution,2026,article,4,oer,False,2,UNREVIEWED,NOT_CODED
55d00657fc78295c276ea13e,10.25159/3005-2602/19460,A Novel Reactive Element Doping Strategy for Metal Oxides Using Pulsed Laser Deposition: Demonstration with Sulphur in VO2,2026,article,4,,False,1,UNREVIEWED,NOT_CODED
55d0307c0f1b95e168e7e6e4,10.1186/s11671-017-2130-9,One-step electrospinning route of SrTiO3-modified Rutile TiO2nanofibers and its photocatalytic properties,2017,article,4,"surface,oxide",False,1,UNREVIEWED,NOT_CODED
55d0f6a37c303d879f603292,10.1017/s0016756817000553,Role of Late Jurassic intra-oceanic structural inheritance in the Alpine tectonic evolution of the Monviso meta-ophiolite Complex (Western Alps),2017,article,4,,False,1,UNREVIEWED,NOT_CODED
55d9d8a3f8b759d9e0a19916,10.1021/acs.jpcc.4c04537,Quantitative Measurement of Cooperative Binding in Partially Dissociated Water Dimers at the Hematite “R-Cut” Surface,2024,article,4,,False,1,UNREVIEWED,NOT_CODED
55db3f0040dfe4567b96ae12,10.1093/petrology/egaf050,Pluton Formation and the Volcanic–Plutonic Connection in Large Igneous Provinces: Does the Brandberg Granite Intrusion Mark the Extinction of Etendeka Supervolcanoes?,2025,article,4,calculation,False,1,UNREVIEWED,NOT_CODED
55e01bbb9fdb7e68f628c1d4,10.1021/acsenergylett.5c00748,The Intricacies of Computational Electrochemistry,2025,article,5,,,1,UNREVIEWED,NOT_CODED
55e04cb979dc42f41fa840d5,10.3390/app122311963,Disks of Oxygen Vacancies on the Surface of TiO2 Nanoparticles,2022,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
55e0fe16cf75a89a7a058845,10.1021/acsenergylett.4c02673,Advanced Impedance Analysis for Performance Degradation during Low-Temperature CO 2 Electroreduction,2024,article,5,,,1,UNREVIEWED,NOT_CODED
55e140aaff86d2bf973d766d,10.1093/petrology/egac117,"Formation of the Nephrite Deposit With Five Mineral Assemblage Zones in the Central Western Kunlun Mountains, China",2022,article,4,,False,1,UNREVIEWED,NOT_CODED
55e30a710238475bc6871d3a,10.1111/1755-6724.14195,Application of Comprehensive Analysis of Multi‐layered System in the Study of Sedimentary Characteristics——take the Middle Triassic Series Zhifang Formation in the Ordos Basin as an example,2019,article,4,,False,1,UNREVIEWED,NOT_CODED
55e4e47152a769b597ef2188,10.1021/acs.langmuir.6b01773,Self-Assembled Monolayers of Oligophenylenecarboxylic Acids on Silver Formed at the Liquid–Solid Interface,2016,article,5,,,1,UNREVIEWED,NOT_CODED
55e5419fcca422596ddbf2bf,10.21203/rs.3.rs-85446/v1,Cryomilled Ni-Co-Se Enables Water Oxidation Electrocatalysts Durable at High Current Densities,2020,preprint,5,,,1,UNREVIEWED,NOT_CODED
55e604ac945e926774ebde02,10.3390/ma15134559,TiO2/Karaya Composite for Photoinactivation of Bacteria,2022,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
55e97630ca985938ccce49a7,10.1039/d0ee03244a,Hierarchical electrode design of highly efficient and stable unitized regenerative fuel cells (URFCs) for long-term energy storage,2020,article,4,,False,2,UNREVIEWED,NOT_CODED
55eb8fcf1be22d5753bd5bc6,,DISPERSION OF GEOMETRIC TITANIUM DIOXIDE NANOMATERIALS AND THEIR BIOLOGIC EFFECT,2013,article,5,,,1,UNREVIEWED,NOT_CODED
55eccaa83257d0e2c84cd4fd,10.52215/rev.bgs.2023.84.3.137,"Geochemistry of the Triassic metacarbonate rocks from the Sakar Unit, Sakar-Strandzha zone, SE Bulgaria",2023,article,4,,False,1,UNREVIEWED,NOT_CODED
55ede9d7e53ace34b448c5aa,10.22541/essoar.170365241.10187842/v1,Evidence for Low-Pressure Crustal Anatexis During the Northeast Atlantic Break-up,2023,preprint,4,,False,1,UNREVIEWED,NOT_CODED
55f7e463a3fcd40854952103,10.1063/5.0028093,VO2 nanophotonics,2020,article,4,,False,1,UNREVIEWED,NOT_CODED
55fa7654121be60a8579a5ea,10.5281/zenodo.8001029,MINERAL EXPLORATION IN THE VICINITY OF THE LATE EDIACARAN BOUTEGLIMTAPLITE AND PEGMATITE DIKES INIMITER INLIER USING ASTER DATA: PRELIMINARY RESULTS,2023,article,4,,False,1,UNREVIEWED,NOT_CODED
55fc09e1cc147f89cf04aefb,10.26434/chemrxiv-2023-ddv9j,A carbon-efficient bicarbonate electrolyzer,2023,preprint,5,,,1,UNREVIEWED,NOT_CODED
55fc7d76ca03e67aa1af8c56,10.1002/ange.201406668,Water‐Splitting Electrocatalysis in Acid Conditions Using Ruthenate‐Iridate Pyrochlores,2014,article,4,,False,1,UNREVIEWED,NOT_CODED
55fceb9f7219cc8f7ffbbd96,,"The Porter Puddle Complex, petrology and geochemistry of the Marmot Formation, northern Canadian Cordilleran miogeocline",2013,article,4,,False,1,UNREVIEWED,NOT_CODED
560109d250405eb3d3e9afe1,10.3390/nano13010010,Reduced Potential Barrier of Sodium-Substituted Disordered Rocksalt Cathode for Oxygen Evolution Electrocatalysts,2022,article,5,,,1,UNREVIEWED,NOT_CODED
560a79d88a29ca61b2653257,10.1093/nsr/nwag588,Electrochemical-thermochemical-plasma cascade fixation of atmospheric components for the synthesis of α -amino acids with record production rate,2026,article,5,,,1,UNREVIEWED,NOT_CODED
560af32581d515606777729f,10.5772/intechopen.1014583,TiO-based Nanocomposites for Photocatalysis,2026,book-chapter,4,,False,1,UNREVIEWED,NOT_CODED
560baeac51c1801e6cab7fb2,10.53555/jrtdd.v6i7s.2964,Medical Waste Management by The Photocatalysis Approach -A Comprehensive Review,2023,article,4,,False,1,UNREVIEWED,NOT_CODED
560c5cdf8acb784cc73e11de,10.1016/j.materresbull.2022.111914,Effect of calcination temperature and pressure-assisted heat treatment on the dye degradation performance of SnO2 photocatalyst obtained by a simple synthesis method,2022,article,4,,False,1,UNREVIEWED,NOT_CODED
560e31a86bea695e060966b1,10.31285/agro.26.799,Marine deposits of the Chuy Formation (Late Pleistocene) and isostatic readjustments in the area of Laguna de Rocha (Uruguay),2022,article,4,,False,1,UNREVIEWED,NOT_CODED
56120fc27fd2a8fcc023f147,10.3390/cryst15050415,Crystal Chemistry and Genetic Implications of Pink Tourmalines from Distinct Pegmatite Provinces,2025,article,4,,False,1,UNREVIEWED,NOT_CODED
56171dfcba72a52fca2566f5,10.3390/su10020478,Analysis of Trends and Emerging Technologies in Water Electrolysis Research Based on a Computational Method: A Comparison with Fuel Cell Research,2018,article,4,calculation,False,4,UNREVIEWED,NOT_CODED
561731b6e8694c204b093437,10.2147/ijn.s607165,Nanozymes for Bone Regeneration: Mechanistic Insights into Immune and Metabolic Microenvironment Modulation,2026,article,4,,False,1,UNREVIEWED,NOT_CODED
56177695c856a408083c2f0d,10.2172/1467566,Dynamic Studies of Photo- and Electron-Induced Reactions on Nanostructured Surfaces,2018,report,4,,False,1,UNREVIEWED,NOT_CODED
5617f17c16ca807e228618e8,10.7759/cureus.70872,Cost-Effective Synthesis of MXene Cadmium Sulfide (CdS) for Heavy Metal Removal,2024,article,4,,False,1,UNREVIEWED,NOT_CODED
56184f9c47727199d0b92235,10.5281/zenodo.3931547,Epidermal Systems and Virtual Reality: Emerging Disruptive Technology for Military Applications,2020,conference-paper,4,,False,2,UNREVIEWED,NOT_CODED
561ec427fb87b76e6dce3a3b,10.3390/cells10113151,Iron Supplement-Enhanced Growth and Development of Hydrangea macrophylla In Vitro under Normal and High pH,2021,article,5,,,1,UNREVIEWED,NOT_CODED
5620c80bc7737b37af6fc859,10.3389/fceng.2024.1356021,Harnessing visible light: enhancing TiO2 photocatalysis with photosensitizers for sustainable and efficient environmental solutions,2024,article,5,,,1,UNREVIEWED,NOT_CODED
562246748420dd72fcace5f9,10.1039/d0cy00805b,Transformation of titanium carbide into mesoporous titania for catalysed HBr oxidation,2020,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
56234d931faa6fbdd3e99842,10.1016/j.physb.2021.413370,Insertion and diffusion of N and C in γ –TiAl: Theoretical study and comparison with O,2021,article,4,calculation,False,1,UNREVIEWED,NOT_CODED
56257834464fce083ff0b94b,10.1038/s41560-021-00948-w,Monitoring oxygen production on mass-selected iridium–tantalum oxide electrocatalysts,2021,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
562925c8ae4886461136326f,10.3390/catal12090982,"Photocatalytic NOx Removal in Bismuth-Oxyhalide (BiOX, X = I, Cl) Cement-Based Materials Exposed to Outdoor Conditions",2022,article,4,,False,1,UNREVIEWED,NOT_CODED
562a1faf2992bf7884a0c730,10.21203/rs.3.rs-7059755/v1,"Investigation on structural, morphological and optical properties of 5% Fe-doped TiO2 powder nanostructures synthesized by mechanical alloying",2025,preprint,4,oxide,False,1,UNREVIEWED,NOT_CODED
562d18c0fd8f5e5b214a0078,10.2166/wpt.2021.087,Electro-oxidation of fish meal industry wastewater in a stirred batch reactor using a Ti/RuO2 anode,2021,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
562e8d128e752b9323ce024c,,Photo-induced charge carrier dynamics in nanostructured hybrid systems for solar energy conversion,2020,other,4,,False,2,UNREVIEWED,NOT_CODED
563088a69f89364e1ee521a3,10.1007/s00710-026-00984-y,"Datable remnants of uraninite microcrystals of Proterozoic age in Variscan high-grade metamorphic graphite schists from the Southern Bohemian Massif, Austria",2026,article,4,,False,1,UNREVIEWED,NOT_CODED
563434b2026f53548665b270,10.3390/en17215313,Development of Semi-Empirical and Machine Learning Models for Photoelectrochemical Cells,2024,article,4,,False,2,UNREVIEWED,NOT_CODED
56367729c8af6347a03d0ea5,10.1038/s41467-025-57084-2,Implantable photoelectrochemical-therapeutic methotrexate monitoring system with dual-atomic docking strategy,2025,article,4,,False,2,UNREVIEWED,NOT_CODED
56373087fda26e92dad77fe5,10.1038/s41467-024-53763-8,Local compressive strain-induced anti-corrosion over isolated Ru-decorated Co3O4 for efficient acidic oxygen evolution,2024,article,4,oer,False,2,UNREVIEWED,NOT_CODED
563986da4caf9ab2fe14b49e,10.1038/s41598-024-78755-y,Synthesis and investigation of optical properties and enhancement photocatalytic activity of TiO2–SnO2 semiconductor for degradation of organic compounds,2024,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
5639aebba901b5a479bc6fa0,10.1038/s41598-019-56685-4,Long-range propagation of protons in single-crystal VO2 involving structural transformation to HVO2,2019,article,4,,False,1,UNREVIEWED,NOT_CODED
563a2316217bac98e8222095,10.1016/j.oregeorev.2022.104817,"In situ U-Pb geochronology, elemental and Nd isotopic compositions of titanite from the Mesozoic porphyry Mo deposits, NE China",2022,article,4,,False,1,UNREVIEWED,NOT_CODED
563d7e05ec52550c473c3bc5,10.2473/journalofmmij.131.572,Effects of Amorphization of RuO2-Ta2O5 Catalytic Coating (Ru=30 mol%) on Oxygen Evolution in Sulfuric Acid Solution*,2015,article,2,"oer,oxide",False,2,UNREVIEWED,NOT_CODED
563efa2535ff2f9d2826ca9f,10.1038/s41524-026-02216-5,Machine learning screening the feasibility for self-propagating reactions of the MAX and MAB phases with ab initio dataset,2026,article,4,,False,1,UNREVIEWED,NOT_CODED
5644d94d83117a811843a884,10.1038/s41467-019-12818-x,Metallic porous nitride single crystals at two-centimeter scale delivering enhanced pseudocapacitance,2019,article,4,,False,3,UNREVIEWED,NOT_CODED
56491a57eef1050994317aeb,10.1007/s13273-017-0046-1,Toxicity of TiO2 nanoparticles on the NRK52E renal cell line,2017,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
5649b346acd1bff3af890dcc,10.1021/acsomega.9b04237,Bimetallic Doped RuO2 with Manganese and Iron as Electrocatalysts for Favorable Oxygen Evolution Reaction Performance,2020,article,2,"oer,oxide",False,1,UNREVIEWED,NOT_CODED
564a675ad8c2485a35401773,10.1016/j.ijhydene.2020.09.212,Remarkable visible-light induced hydrogen generation with ZnIn2S4 microspheres/CuInS2 quantum dots photocatalytic system,2020,article,5,,,1,UNREVIEWED,NOT_CODED
564b6b963c04678fbc0b032a,10.32732/jma.2020.9.1.17,Sol-gel Synthesis and Characterization of Lithium and Cerium Codoped Perovskite,2020,article,4,,False,1,UNREVIEWED,NOT_CODED
56514d188c0ddd3e3e931d17,,Modeling of ruo2 surfaces and nanoparticles: their potential use as catalysts for the oxygen evolution reaction,2020,dissertation,2,"oer,oxide",False,1,UNREVIEWED,NOT_CODED
5653d18decf80075202d88c6,10.1039/d1ra04793k,"A bifunctional lead–iron oxyfluoride, PbFeO 2 F, that functions as a visible-light-responsive photoanode and an electrocatalyst for water oxidation",2021,article,4,,False,1,UNREVIEWED,NOT_CODED
56552f77ed30034f55b75ca1,10.1515/zkri-2025-0062,"Crystal chemical aspects of solid solutions – natural resources, applications and basic research",2026,article,4,,False,1,UNREVIEWED,NOT_CODED
5655b91c3ab12fc4da2af821,10.1039/c5ta09891b,Porous Ge@C materials via twin polymerization of germanium( ii ) salicyl alcoholates for Li-ion batteries,2016,article,5,,,1,UNREVIEWED,NOT_CODED
565749aa3c58fde1a55f9b1d,10.3866/pku.whxb202308024,Amorphous-Crystalline Interfaces Coupling of CrS/CoS2 Few-Layer Heterojunction with Optimized Crystallinity Boosted for Water-Splitting and Methanol-Assisted Energy-Saving Hydrogen Production,2023,article,4,,False,1,UNREVIEWED,NOT_CODED
5657b8a452b99e50257b83c0,10.3390/molecules29102339,The Enhanced Performance of NiCuOOH/NiCu(OH)2 Electrode Using Pre-Conversion Treatment for the Electrochemical Oxidation of Ammonia,2024,article,5,,,1,UNREVIEWED,NOT_CODED
565f47b50a3f965c14fb6cd4,10.1016/j.jsamd.2024.100694,Applications of nanomaterial technology in biosensing,2024,article,4,,False,1,UNREVIEWED,NOT_CODED
565f920263e7ff027e3a5942,10.1088/1361-6463/acade9,3D TiO2 nanotube arrays with anatase-rutile phase junction and oxygen vacancies for promoted photoelectrochemical water splitting,2022,article,4,"surface,oxide",False,1,UNREVIEWED,NOT_CODED
565fe436e7d110b8a078ff8b,,"Fractures, Fluids, and Metamorphism: Shear Zone Initiation in the Marcy Anorthosite Massif, Adirondacks, New York, USA",2019,article,4,,False,1,UNREVIEWED,NOT_CODED
5660cc8439ca39d0bf181f6f,10.3390/ma12030407,Corrosion of Metallic Biomaterials: A Review,2019,article,4,,False,1,UNREVIEWED,NOT_CODED
566255c0f3dc0cf66b3e5ca3,10.2172/1163882,Single Molecule Spectroelectrochemistry of Interfacial Charge Transfer Dynamics In Hybrid Organic Solar Cell,2014,report,4,,False,1,UNREVIEWED,NOT_CODED
5663bad09a6c1cac2755991b,10.1038/s41467-021-20956-4,Efficient overall water splitting in acid with anisotropic metal nanosheets,2021,article,4,,False,1,UNREVIEWED,NOT_CODED
5665d9c54e21b2c4c4271d71,10.1021/acs.chemmater.5b00878,Structural Characteristics and Eutaxy in the Photo-Deposited Amorphous Iron Oxide Oxygen Evolution Catalyst,2015,article,4,oer,False,1,UNREVIEWED,NOT_CODED
566d07cbb731d3f53e8c788d,10.3989/revmetalm.e275.1713,Tailoring mechanical reliability: Friction and wear characterization of Al-Rutile (TiO2) composites using powder metallurgy across temperature ranges,2025,article,4,"surface,oxide",False,1,UNREVIEWED,NOT_CODED
566eac7809c5629653a8793b,10.3390/min12020162,"Petrogenesis of Garnet Clinopyroxenite and Associated Dunite in Hujialin, Sulu Orogenic Belt, Eastern China",2022,article,4,,False,1,UNREVIEWED,NOT_CODED
56737b982f8ff6f29dc83a1a,10.11606/t.46.2019.tde-04072019-100408,Estratégias de estabilização e efeitos sinérgicos em nanomateriais multifuncionais baseados em hidróxidos de níquel,2019,dissertation,4,,False,2,UNREVIEWED,NOT_CODED
56738a56bcebbfaea9e19450,10.25904/1912/2161,Hydrogen-modified oxides for sustainable energy technology,2017,dissertation,4,,False,2,UNREVIEWED,NOT_CODED
5673cb19e7db490c4fedb520,10.1016/j.cattod.2024.114852,H2 production by formic acid decomposition on ceria-modified Ru/TiO2 catalysts under dual photonic/thermal excitation,2024,article,4,oxide,False,1,UNREVIEWED,NOT_CODED
