screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S18833,10.1039/d2ra07277g,"Mechanical alloying of Mg 0.8-X Ti 0.2 and study the effect of adding ( x = 0.2 wt%) transition metal like Sc, Zr, or Nb on their phase transitions, activation energy, and hydrogen storage properties",2023-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Mg-Ti alloy hydrogen storage; unrelated to OER.,Mg-Ti alloy hydrogen storage properties; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S07300,10.3390/catal9030271,Pt/C and Pt/SnOx/C Catalysts for Ethanol Electrooxidation: Rotating Disk Electrode Study,2019-03-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pt/SnOx ethanol electrooxidation; not OER.,Pt/SnOx catalysts for ethanol electrooxidation; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S24630,10.1016/j.xplc.2024.101235,Barriers and carriers for transition metal homeostasis in plants,2024-12-27,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Plant transition-metal transport review; unrelated field.,"Transition metal homeostasis in plants; biology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S04180,10.1039/c7ra01533j,Synthesis and characterization of an IrO 2 –Fe 2 O 3 electrocatalyst for the hydrogen evolution reaction in acidic water electrolysis,2017-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"IrO2-Fe2O3 catalyst for hydrogen evolution only, no OER.","IrO2-Fe2O3 electrocatalyst for hydrogen evolution reaction; HER only, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S07170,10.1016/j.ceramint.2019.02.045,Dry-pressed anodized titania nanotube/CH3NH3PbI3 single crystal heterojunctions: The beneficial role of N doping,2019-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Titania nanotube/perovskite solar cell heterojunction; photovoltaic, no OER.","Titania nanotube/perovskite heterojunction solar cell; no abstract, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S23880,10.3390/antiox13101209,Employing Titanium Dioxide Nanoparticles as Biostimulant against Salinity: Improving Antioxidative Defense and Reactive Oxygen Species Balancing in Eggplant Seedlings,2024-10-08,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2 nanoparticle biostimulant in eggplant seedlings; unrelated field.,"TiO2 nanoparticles as biostimulant against salinity in plants; agriculture, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08513,10.1007/s42452-019-1412-5,The engineered nanoparticles in food chain: potential toxicity and effects,2019-10-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Nanoparticle toxicity in food chain; unrelated field.,Engineered nanoparticle toxicity in food chain; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18399,10.1016/j.cclet.2023.108265,TiO2 nanorods based self-supported electrode of 1T/2H MoS2 nanosheets decorated by Ag nano-particles for efficient hydrogen evolution reaction,2023-02-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiO2/MoS2/Ag electrode for hydrogen evolution only, no OER.",TiO2 nanorods/MoS2/Ag electrode for hydrogen evolution reaction; HER only.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S27837,,Inorganic Surface Modification of Nonwoven Polymeric Substrates.,2014-01-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Inorganic surface modification of nonwoven textiles; unrelated field.,Inorganic surface modification of nonwoven polymer textiles; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00799,10.1039/c3ee40961a,Parameters affecting electron transfer dynamics from semiconductors to molecular catalysts for the photochemical reduction of protons,2013-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiO2/cobalt catalyst proton reduction kinetics; HER-related, no OER.","Electron transfer to molecular catalyst on TiO2 for proton reduction; HER/photocatalysis, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S13986,10.3390/cryst11121488,"An Experimental and Theoretical Study on the Effect of Silver Nanoparticles Concentration on the Structural, Morphological, Optical, and Electronic Properties of TiO2 Nanocrystals",2021-11-30,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ag-doped TiO2 DFT of optical/electronic properties; not OER/electrocatalysis.,Ag-loaded TiO2 nanocrystal optical/electronic DFT study; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S15060,10.1016/j.coelec.2022.101031,Transition metal tellurides as emerging catalysts for electrochemical water splitting,2022-04-25,POSSIBLY_RELEVANT,CLEARLY_IRRELEVANT,Review of transition metal telluride HER/OER catalysts.,Review of transition metal telluride HER/OER catalysts; non-rutile material family.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S23300,10.37256/mp.3220244863,Kinetics and Products of the Reaction of Graphene Nanoplatelets with Noble Metal Ions to Nanocomposites with Single Atoms and Clusters,2024-07-25,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Graphene-metal ion nanocomposite formation kinetics; not OER.,Kinetics of graphene reacting with noble metal ions to form single-atom catalysts; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S26857,10.1016/j.matlet.2025.139487,Efficient IrO2-CeO2 composite material as an electrocatalyst for the oxygen evolution reaction,2025-09-08,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"IrO2-CeO2 composite OER electrocatalyst; rutile IrO2, no abstract.","IrO2-CeO2 composite OER electrocatalyst; rutile IrO2, no abstract.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S29046,10.1051/epjconf/202635701008,A review on quaternary oxides for energy conversion and storage,2026-01-01,POSSIBLY_RELEVANT,CLEARLY_IRRELEVANT,Review of quaternary oxides for energy conversion including water splitting.,Review of quaternary metal oxides for energy conversion/storage; not rutile-OER specific.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S31260,10.1093/nsr/nwag588,Electrochemical-thermochemical-plasma cascade fixation of atmospheric components for the synthesis of α -amino acids with record production rate,2026-09-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,SnO2 catalyst for amino acid synthesis from air; not OER.,SnO2 catalyst for amino acid synthesis from air; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S26713,10.1016/j.ijhydene.2025.150964,Highly active ruthenium-cobalt oxide via spray pyrolysis as OER electrocatalyst in alkaline medium,2025-08-21,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Ru-Co oxide OER catalyst; rutile RuO2 framework explicitly discussed.,"Ru-Co oxide via spray pyrolysis; explicit rutile RuO2 framework, alkaline OER.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S18313,10.2139/ssrn.4363497,The Origin of the Ultra-Long Stability of Rock-Like 3d Hierarchical Mil-53(Fe) Self-Supporting Electrode Toward Efficient Water Oxidation,2023-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,MIL-53(Fe) MOF electrode for water oxidation; non-rutile MOF.,"MIL-53(Fe) MOF electrode water oxidation stability; non-rutile MOF, no abstract.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S07860,10.1021/acscatal.9b01234,"Progress in Accurate Chemical Kinetic Modeling, Simulations, and Parameter Estimation for Heterogeneous Catalysis",2019-06-13,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Perspective on kinetic modeling of heterogeneous catalysis generally; no OER/rutile.,Perspective on kinetic modeling in heterogeneous catalysis; not OER/rutile specific.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S09913,10.1038/s41467-020-16558-1,Dynamic active-site generation of atomic iridium stabilized on nanoporous metal phosphides for water oxidation,2020-06-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Single-atom Ir on metal phosphides for OER; non-rutile phosphide.,Atomic Ir single-atom catalyst on metal phosphides for OER; non-rutile support.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00737,10.1149/05323.0021ecst,"Dimensionally Stable Anodes (DSA®) for Electrochemical Water Splitting: Redox Properties, OER Kinetics and Mechanism at RuO2/ NiO Modified Electrodes in Aqueous Base",2013-10-08,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,RuO2/NiO DSA anode OER kinetics/mechanism; rutile RuO2.,RuO2/NiO electrode OER mechanism in alkaline base; rutile RuO2 catalyst.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S16609,10.1016/j.nanoen.2022.107726,Hierarchically structured metal carbides as conductive fillers in thermo‐responsive polymer nanocomposites for battery safety,2022-08-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Metal carbide fillers for battery safety; unrelated to OER.,Metal carbide fillers in polymer nanocomposites for battery safety; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S24690,10.1021/acsnano.4c13188,Coexisting Phases of Individual VO2 Nanoparticles for Multilevel Nanoscale Memory,2025-01-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,VO2 nanoparticle phase transitions for memory devices; unrelated to OER.,VO2 nanoparticle phase transitions for memory devices; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S21345,10.1002/admi.202300920,"A Comparative Study of NiCo2O4, NiO, and Co3O4 Electrocatalysts Synthesized by a Facile Spray Pyrolysis For Electrochemical Water Oxidation",2023-12-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,NiCo2O4/NiO/Co3O4 OER comparison; non-rutile spinel/rock-salt oxides.,"NiCo2O4/NiO/Co3O4 spray-pyrolysis OER; non-rutile spinel oxides, purely experimental.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18003,10.3390/ma16030975,Dielectric Spectroscopy of Calcium Titanate Processed by Spark Plasma Sintering,2023-01-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Dielectric spectroscopy of CaTiO3 perovskite; not OER.,"Dielectric spectroscopy of perovskite CaTiO3; not OER, not rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S07117,10.1021/acs.jpcc.8b10741,In Situ Studies of the Electrochemical Reduction of a Supported Ultrathin Single-Crystalline RuO2(110) Layer in an Acidic Environment,2019-01-24,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"In situ study of RuO2(110) electrochemical reduction; rutile(110), not explicit OER.",In situ study of RuO2(110) electrochemical reduction; rutile surface electrochemistry.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S30787,10.62381/i265601,Research Progress on Modification Strategies of MIL-101(Fe) -based Photocatalysts,2026-06-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,MIL-101(Fe) MOF photocatalyst review for pollutant degradation; unrelated.,Review of MIL-101(Fe) MOF photocatalysts for pollutant degradation; non-rutile.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S23277,10.1002/ange.202412139,Insulator‐Transition‐Induced Degradation of Pyrochlore Ruthenates in Electrocatalytic Oxygen Evolution and Stabilization through Doping,2024-07-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pyrochlore ruthenate OER degradation study; explicitly non-rutile structure.,Pyrochlore ruthenate Y2Ru2O7 OER degradation; non-rutile pyrochlore structure.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S26761,10.1039/d5ra04088d,TiO 2 -enhanced fly ash for advanced treatment of persistent organics (POCs) in landfill leachate via hybrid ozonation–peroxymonosulfate: degradation efficiency and machine learning modeling,2025-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2-fly ash treatment of landfill leachate; not OER.,TiO2-enhanced fly ash for landfill leachate treatment; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S31272,10.2139/ssrn.7451292,Dual-function of lead ions on flotation separation of columbite from aegirine：Enhancing the hydrophobicity difference between columbite and aegirine using lead ions in flotation separation,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Flotation separation of columbite/aegirine; mineral processing, unrelated.","Flotation separation of columbite from aegirine; mineral processing, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S03579,10.5194/cp-2016-100,Linking catchment hydrology and ocean circulation in Late Holocene southernmost Africa,2016-11-03,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Paleoclimate/ocean circulation reconstruction; unrelated field.,Paleoclimate sediment core study southern Africa; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S22068,10.1016/j.heliyon.2024.e27359,Tunable structure of TiO2 deposited by DC magnetron sputtering to adsorb Cr (VI) and Fe (III) from water,2024-03-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2 films for heavy metal adsorption; not OER.,TiO2 films for adsorbing heavy metals from water; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S17911,10.1039/d2em00415a,Photochemical weathering of polyurethane microplastics produced complex and dynamic mixtures of dissolved organic chemicals,2023-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Photoweathering of polyurethane microplastics; unrelated field.,Photochemical weathering of polyurethane microplastics; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S19849,10.21203/rs.3.rs-3130818/v1,Simultaneous photocatalytic degradation and SERS detection of tetracycline by self-sustainable and recyclable ternary PI/TiO2/Ag flexible microfibers,2023-07-25,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2/Ag microfiber SERS/photocatalytic tetracycline degradation; not OER.,PI/TiO2/Ag microfibers for photocatalytic degradation/SERS; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S30522,10.1002/anie.3314372,Buffering the Active State for Proton Exchange Membrane Water Electrolysis,2026-07-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Review of PEMWE OER catalyst active-state buffering (Ir, Ru).",Review of PEMWE acidic OER catalyst design for Ir/Ru anodes; rutile-relevant review.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S25749,10.1038/s41467-025-59740-z,The role of carbon catalyst coatings in the electrochemical water splitting reaction,2025-05-14,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Carbon-coated metal oxide OER catalyst; computational analysis, oxide unspecified.","Carbon-coated metal oxide OER catalyst; computational analysis mentioned, material ambiguous.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S02837,10.1002/adfm.201600674,Fe3O4‐Decorated Co9S8 Nanoparticles In Situ Grown on Reduced Graphene Oxide: A New and Efficient Electrocatalyst for Oxygen Evolution Reaction,2016-05-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Fe3O4/Co9S8 OER catalyst; non-rutile spinel/sulfide.,Fe3O4-decorated Co9S8/rGO OER catalyst; non-rutile sulfide-based material.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S05655,10.1007/s40089-018-0225-7,"Structural, optical, and magnetic study of Ni-doped TiO2 nanoparticles synthesized by sol–gel method",2018-02-10,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ni-doped TiO2 structural/magnetic study; not OER.,Ni-doped TiO2 structural/magnetic study; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S12867,10.1016/j.cej.2021.131140,Hetero-structural mass transfer channel boosts electrocatalytic oxygen reactions of metallic catalyst,2021-07-06,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Electrocatalytic oxygen reactions of metallic catalyst; no abstract, material unclear.","Hetero-structural channel for electrocatalytic oxygen reactions; no abstract, material unspecified.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S00501,10.1002/jgrb.50360,"Stability, metastability, and elastic properties of a dense silica polymorph, seifertite",2013-09-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Silica polymorph seifertite geophysics; unrelated field.,"Silica polymorph seifertite properties for lower mantle; geophysics, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S22576,10.1111/ter.12717,U‐Pb carbonate dating reveals long‐lived activity of proximal margin extensional faults during the Alpine Tethys rifting,2024-04-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,U-Pb carbonate dating of extensional faults; unrelated field.,"U-Pb dating of extensional faults in Alpine rifting; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S19379,10.1021/acsaem.3c00271,Systematic Study of Oxygen Evolution Reaction Activity and Stability of SnnSbmNblOx Ternary Oxide-Supported IrO2 Catalysts,2023-06-09,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Ternary oxide-supported IrO2 OER catalyst study; rutile IrO2.,IrO2 (rutile) supported on ternary oxide; systematic OER activity/stability study.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S03396,10.54014/jeks-jz8a,Two-dimensional chalcogenides : material synthesis and nano-device applications,2015-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,2D chalcogenide nanodevice dissertation; unrelated to OER.,2D chalcogenide synthesis for memory/photodetector devices; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18878,10.1002/admi.202202499,Additively Manufactured Iron‐Based Bulk Metallic Glass Composite Electrocatalysts: Effect of Microstructural States on the Oxygen Evolution Reaction Activity,2023-04-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Fe-based bulk metallic glass OER catalyst; non-oxide.,Fe-based bulk metallic glass composite OER; non-rutile amorphous alloy.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S01973,10.1016/j.corsci.2013.05.016,Chromia layer growth on a Ni-based superalloy: Sub-parabolic kinetics and the role of titanium,2013-06-07,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Chromia layer growth on Ni superalloy; thermal oxidation, not electrocatalysis.",Chromia layer growth on Ni superalloy with rutile surface phase; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S16188,10.21203/rs.3.rs-1782026/v1,"Elaboration and study of the capacitive properties of polyaniline composite films – mixed oxides, nickel-cobalt (Ni 0.6 Co 2.4 O 4 ) electrochemically synthesized on a platinum electrode",2022-07-12,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Polyaniline/NiCoO composite capacitive electrode; not OER.,Polyaniline-Ni0.6Co2.4O4 composite films for capacitive electrodes; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S29371,10.15495/epub_ubt_00009068,Powering the Future : A Cobalt-Based Catalyst for Longer-Lasting Zinc–Air Batteries,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Co-N-C bifunctional ORR/OER catalyst for zinc-air battery; non-rutile.,Cobalt catalyst for zinc-air battery ORR/OER; non-rutile Co@N carbon material.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S02923,10.1038/srep11609,Hierarchical Assembly of SnO2/ZnO Nanostructures for Enhanced Photocatalytic Performance,2015-06-25,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,SnO2/ZnO photocatalytic degradation/H2 evolution; not OER.,SnO2/ZnO photocatalytic degradation and H2 evolution; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18639,10.47392/irjash.2023.004,Effect of Nano Reinforcements Tio2 And Y2O3 on Aluminium Metal Matrix Nanocomposite,2023-01-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2/Y2O3 reinforced Al metal matrix composite; unrelated to OER.,"TiO2/Y2O3 reinforced aluminum metal matrix composite; mechanical, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S13373,10.3390/pr9091655,Introducing Oxygen Vacancies in Li4Ti5O12 via Hydrogen Reduction for High-Power Lithium-Ion Batteries,2021-09-14,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Li4Ti5O12 battery anode oxygen vacancies; not OER.,Oxygen vacancies in Li4Ti5O12 battery anode; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S21491,10.48550/arxiv.2401.02284,Enhancing the Quality and Reliability of Machine Learning Interatomic Potentials through Better Reporting Practices,2024-01-04,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Reporting practices for machine-learned interatomic potentials; not OER.,Best-practices perspective for machine learning interatomic potentials; not OER-specific.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11464,10.13130/sessa-gianluca_phd2019-02-07,GEOCHEMISTRY OF AMPHIBOLE FROM ARCHEAN AND EARLY PROTEROZOIC ULTRAMAFIC ROCKS: IMPLICATIONS FOR THE SECULAR EVOLUTION OF THE EARTH�S MANTLE,2019-02-07,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Amphibole geochemistry in Archean mantle rocks; unrelated field.,"Amphibole geochemistry in Archean mantle rocks; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S08006,10.1007/s11051-019-4600-8,Fabrication of Au functionalized TiO2 nanofibers for photocatalytic application,2019-07-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Au-TiO2 nanofiber photocatalytic dye degradation; not OER.,Au-TiO2 nanofibers for photocatalytic dye degradation; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11774,10.3389/fenrg.2021.606313,First-Principles Design of Rutile Oxide Heterostructures for Oxygen Evolution Reactions,2021-02-11,LIKELY_RELEVANT,LIKELY_RELEVANT,First-principles DFT screening of 11 rutile-type MO2 oxides on rutile(110) for OER.,"First-principles DFT screening of 11 rutile TMO2(110) surfaces for OER, incl. RuO2/IrO2.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S30541,10.1038/s41467-026-76010-8,Hydroxyl‑Mediated SO2 Promotion Enables Efficient NOx Reduction by CO over IrIn/Beta under Oxygen‑Rich Conditions,2026-07-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,IrIn/Beta zeolite NOx-SCR catalyst; not OER.,IrIn/Beta catalyst for NOx reduction by CO; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S00003,,Corrosion Resistance of Steel/Zinc with Silicate Nanoparticles/Polyurethane Paint Systems in NaCl Solution,2012-12-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Steel/zinc corrosion coating study; unrelated to OER.,Corrosion resistance of coated galvanized steel; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S03867,,"Integrated characterization of middle Bakken diagenesis, Williston Basin, North Dakota, U.S.A.",2016-12-13,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Bakken Formation diagenesis geology; unrelated field.,"Diagenesis of Bakken Formation carbonate cements; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S12239,10.1029/2021gc009790,"A Mélange of Subduction Ages: Constraints on the Timescale of Shear Zone Development and Underplating at the Subduction Interface, Catalina Schist (CA, USA)",2021-09-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Subduction zone geochronology; unrelated field.,"Garnet geochronology of subduction melange; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S18048,10.30919/es8d806,Metallic state and negative permittivity in LaCo1-xNixO3 ceramics,2023-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,LaCo1-xNixO3 negative permittivity ceramics; not OER.,"LaCo1-xNixO3 perovskite negative permittivity; not OER, not rutile.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S20046,10.1021/acsaem.3c01585,Probing Changes in the Local Structure of Active Bimetallic Mn/Ru Oxides during Oxygen Evolution,2023-08-16,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Mn/Ru mixed oxide structural changes during OER; rutile Ru component.,Mixed Mn/Ru oxide OER local structure study; rutile-related RuO2 benchmark.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S09562,10.5796/electrochemistry.20-63005,Synergetic Effect of RuO2 Nanosheets as a Redox Active Binder for Aqueous Electrochemical Capacitors: The Case of MnO2,2020-04-09,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,RuO2 nanosheets as capacitor binder; not OER.,"RuO2 nanosheets as binder for MnO2 supercapacitor; not OER, battery/capacitor work.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S16500,10.3390/inorganics10080115,Nanostructured Iridium Oxide: State of the Art,2022-08-05,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Review of nanostructured IrO2 (rutile structure), including electrocatalysis.",Review of nanostructured IrO2 (rutile) incl. electrocatalysis applications.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S21347,10.1021/acs.jpclett.3c03257,Enhanced Urea Oxidation Electrocatalytic Activity by Synergistic Cobalt and Nickel Mixed Oxides,2023-12-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ni/Co mixed oxide urea oxidation reaction (selective against OER); not rutile.,Ni/Co mixed oxide urea oxidation reaction selective vs OER; non-rutile.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S23961,10.53555/kuey.v29i4.7851,Improving the Optical and Electrical Characteristics of Layered Semiconductors Doped with Transition Metals,2024-09-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Transition-metal doped layered semiconductors optoelectronics; unrelated to OER.,Transition-metal-doped layered semiconductor optoelectronics; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S27699,10.1002/admt.202501870,The Impact of Catalyst Layer Composition and Structure on Performance and Durability of PEMWE Anodes,2025-12-14,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,PEMWE anode with rutile-phase IrO2 catalyst layer; OER performance study.,PEMWE anode with rutile-phase IrO2 catalyst layer composition study.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S06903,10.3929/ethz-b-000219896,Model Catalysts Fabricated via Interference Lithography and their Electrochemical Characterization,2017-01-01,POSSIBLY_RELEVANT,CLEARLY_IRRELEVANT,Model catalyst nanoparticles for water electrolysis/fuel cells; material unspecified.,Model catalysts via interference lithography for fuel cell reactions; not rutile-OER specific.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S12053,10.1088/2515-7639/abf1a9,"A mini-review on decorating, templating of commercial and electrospinning of new porous carbon electrodes for vanadium redox flow batteries",2021-03-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of carbon electrodes for vanadium redox flow batteries; not OER.,Review of carbon electrodes for vanadium redox flow batteries; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S01271,10.1016/j.tecto.2011.12.034,"The low-grade Canal de las Montañas Shear Zone and its role in the tectonic emplacement of the Sarmiento Ophiolitic Complex and Late Cretaceous Patagonian Andes orogeny, Chile",2011-12-29,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Shear zone tectonics in Patagonian Andes; unrelated field.,"Shear zone tectonics of Patagonian Andes; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
