provider_id,membership,old_candidate_ids,title,doi,publication_date,type,metadata_variants,eligibility_status,method_status
https://openalex.org/W3038548576,BOTH,0d9f43934ebf9b99f6fb30dd,Ways to Improve the Efficiency of ТіО2-based Photocatalysts (Review),https://doi.org/10.15330/pcss.21.2.300-311,2020-06-15,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038688710,BOTH,d439fef2b99ed711a6109f60,PHYSICO-CHEMICAL CHARACTERIZATION OF IGALO BAY PELOID (MONTENEGRO) AND ASSESSMENT OF THE POLLUTION OF POTENTIALLY TOXIC ELEMENTS IN THE SAMPLING AREA,https://doi.org/10.31925/farmacia.2020.3.24,2020-06-22,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038739203,BOTH,d866021207c7975472631d84,Molybdenum and Phosphorous Dual Doping in Cobalt Monolayer Interfacial Assembled Cobalt Nanowires for Efficient Overall Water Splitting,https://doi.org/10.1002/adfm.202002533,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038788809,BOTH,c6043e6ef1c1e68f3cbd0249,NaxWO3 + TiO2 nanocomposites as plasmonic photocatalysts for the degradation of organic dyes,https://doi.org/10.1088/2632-959x/aba131,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038796501,BOTH,79df309acd7cc69184164047,Removal of organic compounds from cooling tower blowdown by electrochemical oxidation: Role of electrodes and operational parameters,https://doi.org/10.1016/j.chemosphere.2020.127491,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038845069,BOTH,eeafa6398509e4b157a506f6,Heterophase engineering of SnO2/Sn3O4 drives enhanced carbon dioxide electrocatalytic reduction to formic acid,https://doi.org/10.1007/s40843-020-1361-3,2020-06-29,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038863125,BOTH,3a0b6c26b73c2230df177087,NiMn‐Based Bimetal–Organic Framework Nanosheets Supported on Multi‐Channel Carbon Fibers for Efficient Oxygen Electrocatalysis,https://doi.org/10.1002/anie.202008129,2020-07-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038892125,BOTH,51cce7444b07c7dd10b2633f,Ultrasonic-assisted synthesis of nano-sized metal-organic framework; a simple method to explore selective and fast Congo Red adsorption,https://doi.org/10.1016/j.ultsonch.2020.105246,2020-07-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3038973630,BOTH,6196993bbffb6a71df376ccb,Standalone Solar Carbon-Based Fuel Production Based on Semiconductors,https://doi.org/10.1016/j.xcrp.2020.100101,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039005470,BOTH,6d5d0c1a65e5836cceffde2c,Structural Modification of Polymer Electrolyte Membrane Fuel Cells Components,,2018-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039053354,BOTH,1b6143c1a71852ca929c63cf,An Operando X-ray Absorption Spectroscopy Study of a NiCu−TiO2 Photocatalyst for H2 Evolution,https://doi.org/10.1021/acscatal.0c01373,2020-07-06,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039062865,BOTH,17eff3cae32eac1958c6eff9,Ultrafine Particle-Particle and Particle-Ion Interactions in Aerosol Reactors,https://doi.org/10.7936/2zxf-sm11,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039099519,BOTH,5f064e10511a6589c8e37479,"Physicochemical Properties of Oxide Coatings Based on Ruthenium, Titanium, and Rare-Earth Elements Doped with Carbon Nanomaterials",https://doi.org/10.1007/s10717-020-00245-0,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039114949,BOTH,b61008f3121de3bbb388c949,CO adsorption on the calcite(10.4) surface: a combined experimental and theoretical study,https://doi.org/10.1039/d0cp02698k,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039123706,BOTH,e02b3bc4e09edb57f9630cf5,Demonstration of Visible Light-Activated Photocatalytic Self-Cleaning by Thin Films of Perovskite Tantalum and Niobium Oxynitrides,https://doi.org/10.1021/acsami.0c05008,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039132648,BOTH,f94357f60100622536386cee,"Metagenome-assembled genomes from Monte Cristo Cave (Diamantina, Brazil) reveal prokaryotic lineages as functional models for life on Mars",https://doi.org/10.1101/2020.07.02.185041,2020-07-02,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039236334,BOTH,8df2c721ef1613ae87e53838,An Iron‐Decorated Carbon Aerogel for Rechargeable Flow and Flexible Zn–Air Batteries,https://doi.org/10.1002/adma.202002292,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039261889,BOTH,4884bbab6807c8dc1091cc6b,"The metasomatic enrichment of Li in psammopelitic units at San José-Valdeflórez, Central Iberian Zone, Spain: a new type of lithium deposit",https://doi.org/10.1038/s41598-020-67520-6,2020-07-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039276583,BOTH,2a8e4362ca5ae12a64bf06a3,A review of smart exsolution catalysts for the application of gas phase reactions,https://doi.org/10.31613/ceramist.2020.23.2.05,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039280491,BOTH,5379af7e5eaa2417899032d5,Partitioning of chromium between garnet and clinopyroxene: first-principle modelling versus metamorphic assemblages,https://doi.org/10.5194/ejm-32-387-2020,2020-07-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039290954,BOTH,6d63b5c4417331074a81321b,"In situ molecular-level synthesis of N, S co-doped carbon as efficient metal-free oxygen redox electrocatalysts for rechargeable Zn–Air batteries",https://doi.org/10.1016/j.apmt.2020.100737,2020-06-29,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039344203,BOTH,540bf4983628b8d1ef27ec81,"The role of counter-ions in crystal morphology, surface structure and photocatalytic activity of ZnO crystals grown onto a substrate",https://doi.org/10.1016/j.apsusc.2020.147057,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039361783,BOTH,8afe079789a626c2999880e7,The performances of iron ore catalysts on low-temperature SCR of NOx with NH3,https://doi.org/10.12720/sgce.8.5.522-528,2019-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039377788,BOTH,71bc7c49c7418777330bd3cb,Phase-Selective and Localized TiO2 Coating on Additive and Wrought Titanium by a Direct Laser Surface Modification Approach,https://doi.org/10.1021/acsomega.0c01671,2020-07-02,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039445348,BOTH,b7187141e7bf2265799025f6,Probing of coupling effect induced plasmonic charge accumulation for water oxidation,https://doi.org/10.1093/nsr/nwaa151,2020-07-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039588143,BOTH,51b35e25f7eca02528832a1d,Hybrid Materials Based on Carbon Nanotubes and Nanofibers for Environmental Applications,https://doi.org/10.3389/fchem.2020.00546,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039601354,BOTH,26c8b1ba80fe821d072fd324,Late orogenic gold mineralization in the western domain of the Karagwe-Ankole Belt (Central Africa): Auriferous quartz veins from the Byumba deposit (Rwanda),https://doi.org/10.1016/j.oregeorev.2020.103666,2020-07-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039640301,BOTH,caf1739b6306744f5813910a,"Dual-Color Double Stars in Ruby, Sapphire, and Quartz: Cause and Historial Account",https://doi.org/10.5741/gems.51.2.112,2015-08-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039660885,BOTH,c69cea517993ac7b2a326b6a,Prepation of perovskite oxides/(CoFe)P2 heterointerfaces to improve oxygen evolution activity of La0.8Sr1.2Co0.2Fe0.8O4+δ layered perovskite oxide,https://doi.org/10.1016/j.ijhydene.2020.06.044,2020-07-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039685948,BOTH,ee0c288dee7053f724f07b5e,"Synthese, Charakterisierung und optoelektronische Anwendungen von Nb-TiO2",https://doi.org/10.22028/d291-31015,2019-01-01,other,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039728546,BOTH,3edc388995a31bc8df35efe5,Rich atomic interfaces between sub-1 nm RuOx clusters and porous Co3O4 nanosheets boost oxygen electrocatalysis bifunctionality for advanced Zn-air batteries,https://doi.org/10.1016/j.ensm.2020.06.015,2020-07-06,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039821361,BOTH,ea5c2da4c633f50a668e822d,"UHT Metamorphism Peaking Above 1100 °C with Slow Cooling: Insights from Pelitic Granulites in the Jining Complex, North China Craton",https://doi.org/10.1093/petrology/egaa070,2020-06-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039854148,BOTH,033f2636eeca6002831d1e3a,"Ftir and Raman Spectroscopic Study of a Complex Perovskite: Ca 0.91-X Ce 0.09 Rb 0.04 Cs x [(Zr 0.50 Ti 0.45 )Al 0.05 ]O 3 , X=0.2 to 0.4, Dedicated for Radioactive Waste Confinement",https://doi.org/10.2478/adms-2020-0012,2020-06-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039866222,BOTH,aa776d02399d1b027f7f02a5,First-principles calculations on high-temperature desorption loss from iridium,https://doi.org/10.1016/j.commatsci.2020.109897,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3039948190,BOTH,df31b59c3cff039e09e414a1,Oxygen Vacancy-Mediated Interfacial Charge Transfer of Au/ZnO Schottky Heterojunctions for Enhanced UV Photodegradation,https://doi.org/10.1155/2020/2456968,2020-07-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040091443,BOTH,60881aacb24ffe436fa7f796,Characterization of Fresh Sidoarjo Mud as Material on Geopolymer System,https://doi.org/10.1088/1757-899x/854/1/012011,2020-05-01,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040113859,BOTH,eee27e4a924dcc6db3e05db7,Electrosynthesis of hydrogen peroxide sustained by anodic oxygen evolution in a flow-through reactor,https://doi.org/10.1016/j.jelechem.2020.114419,2020-07-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040212173,BOTH,be4ddd8a1e430e00cc923249,Brominated Carbon Materials As Positive Electrodes for Nonaqueous Secondary Lithium-Bromine Batteries,https://doi.org/10.31390/gradschool_dissertations.5303,2020-06-28,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040253132,BOTH,15a8fd719f18a6463879bba7,"The Mustajärvi orogenic gold occurrence, Central Lapland Greenstone Belt, Finland: a telluride-dominant mineral system",https://doi.org/10.1007/s00126-020-00990-w,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040262563,BOTH,b5a7ea02cca655f65071266a,Interpreting and reporting 40Ar/39Ar geochronologic data,https://doi.org/10.1130/b35560.1,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040378065,BOTH,81e33da13a11b1d31ad12048,Effect of morphology on the photoelectrochemical performance of nanostructured Cu 2 O photocathodes,https://doi.org/10.1088/1361-6528/aba2a3,2020-07-03,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040388673,BOTH,c512782cda1d6cd76320c81f,Powder-Based 3D Printing for the Fabrication of Device with Micro and Mesoscale Features,https://doi.org/10.3390/mi11070658,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040414949,BOTH,e1349c97db6c8dbef9aa740d,A Surface‐Oxide‐Rich Activation Layer (SOAL) on Ni2Mo3N for a Rapid and Durable Oxygen Evolution Reaction,https://doi.org/10.1002/anie.202008116,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040430974,BOTH,c215a920ad59a9dac028fa27,"Microstructure Features in Paleo and Neoproterozoic Granitic Rocks, Southeastern Region of Brazil",https://doi.org/10.5772/intechopen.93156,2020-07-13,book-chapter,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040440188,BOTH,5fa96ad159290cb8e6c5489e,Phase selective synthesis of nickel silicide nanocrystals in molten salts for electrocatalysis of the oxygen evolution reaction,https://doi.org/10.1039/d0nr04284f,2020-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040478569,BOTH,3abe7665db80df888994a8ee,Customised fabrication of nitrogen-doped biochar for environmental and energy applications,https://doi.org/10.1016/j.cej.2020.126136,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040532735,BOTH,ed1a0d1dba693055262914b5,Highly Active Rutile TiO 2 Nanocrystalline Photocatalysts,https://doi.org/10.1021/acsami.0c03150,2020-06-30,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040672414,BOTH,a137a4b73ec5a2feb8506bb8,Optimization of sol-immobilized bimetallic Au–Pd/TiO 2 catalysts: reduction of 4-nitrophenol to 4-aminophenol for wastewater remediation,https://doi.org/10.1098/rsta.2020.0057,2020-07-05,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040707619,BOTH,e87cc9930153f13a9291c271,Modification of 1D TiO 2 nanowires with GaO x N y by atomic layer deposition for TiO 2 @GaO x N y core–shell nanowires with enhanced photoelectrochemical performance,https://doi.org/10.1039/c9nr10908k,2020-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040710733,BOTH,9b6efee430c2d656c25608ef,Atomic force microscopy: Emerging illuminated and operando techniques for solar fuel research,https://doi.org/10.1063/5.0009858,2020-07-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040713785,BOTH,3836b75402846a28225ae5a6,First-principles modeling of non-aqueous lithium-oxygen batteries,https://doi.org/10.14711/thesis-991012555556703412,2017-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040729689,BOTH,eb12f8eea42792cfd60bb388,NiPS3 quantum sheets modified nitrogen-doped mesoporous carbon with boosted bifunctional oxygen electrocatalytic performance,https://doi.org/10.1016/j.jmst.2020.04.065,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040759913,BOTH,0db3aee95f67e1770a414356,"Petrogenesis of the Nashwaak Granite, West-Central New Brunswick, Canada: Evidence from Trace Elements, O and Hf Isotopes of Zircon, and O Isotopes of Quartz",https://doi.org/10.3390/min10070614,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040932824,BOTH,a597557a09ef34acbcfc0f97,MnCo2O4 Nanofibers as Efficient Photo-electrocatalyst for Oxygen Evolution Reaction and Oxygen Reduction Reaction,https://doi.org/10.1149/09707.0071ecst,2020-06-25,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040965194,BOTH,5ab80a6ff6a2fdfcd697868a,Methods of Fabricating Thin Films for Energy Materials and Devices,https://doi.org/10.5772/intechopen.85912,2020-07-08,book-chapter,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3040967954,BOTH,8a683dd00b5b74109635bb70,Selective Complexation Leaching of Rare Earth Minerals: A New Hydrometallurgical Route Inspired by Geochemical Process,,2019-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041064786,BOTH,5c2e3d7502b0e0c63960dc12,"Characterization of Weathering Processes of the Giant Copper Deposit of Tizert (Igherm Inlier, Anti-Atlas, Morocco)",https://doi.org/10.3390/min10070620,2020-07-10,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041086357,BOTH,43fef4bf6effc5f69a90da31,"Novel electronic properties of monoclinic MP4 (M = Cr, Mo, W) compounds with or without topological nodal line",https://doi.org/10.1038/s41598-020-68349-9,2020-07-13,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041118980,BOTH,b003d8548f2de84ab5e28220,β-PdBi2 monolayer: two-dimensional topological metal with superior catalytic activity for carbon dioxide electroreduction to formic acid,https://doi.org/10.1016/j.mtadv.2020.100091,2020-07-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041140452,BOTH,feefc5c746bb53a0475b376b,Mesoporous cobalt‑iron based materials as highly efficient electrocatalysts for oxygen evolution reaction,https://doi.org/10.1016/j.jelechem.2020.114443,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041151272,BOTH,0271beabc387b877ae8e0b8f,Advanced in silico characterization of nanomaterials for nanoparticle toxicology,https://doi.org/10.48550/arxiv.2007.04017,2020-07-08,preprint,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041228504,BOTH,4c5bfa97213f3ee655c8d985,"Squeezing Water From a Stone: H 2 O In Nominally Anhydrous Minerals From Granulite Xenoliths and Deep, Hydrous Fractional Crystallization",https://doi.org/10.1029/2020jb020416,2020-09-28,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041290867,BOTH,b64f34753ad28082083e5d26,Accessory Mineral Eu Anomalies in Suprasolidus Rocks: Beyond Feldspar,https://doi.org/10.1029/2020gc009052,2020-07-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041310529,BOTH,f89c897c20dbe08a684c67c8,Theoretical dissection of superconductivity in two-dimensional honeycomb borophene oxide B2O crystal with a high stability,https://doi.org/10.1038/s41524-020-00365-9,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041318411,BOTH,f66bc22136e401a2ce33bdf3,Selective dissolution of A-site cations of La0.6Sr0.4Co0.8Fe0.2O3 perovskite catalysts to enhance the oxygen evolution reaction,https://doi.org/10.1016/j.apsusc.2020.147165,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041333247,BOTH,4816dd6d50e43a0785cbd400,Influence of Titania Synthesized by Pulsed Laser Ablation on the State of Platinum during Ammonia Oxidation,https://doi.org/10.3390/app10144699,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041388024,BOTH,93c7bacc8e97e7c61e51c5cd,Characterizing the Source of the Eastern Galicia Magnetic Anomaly (NW Spain): The Role of Extension in the Origin of Magnetization at the Central Iberian Arc,https://doi.org/10.1029/2020tc006120,2021-01-18,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041396602,BOTH,8846f7eedf2c74c10b960228,Surface Structure and Phase Composition of TiO2 P25 Particles After Thermal Treatments and HF Etching,https://doi.org/10.3389/fmats.2020.00192,2020-07-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041464269,BOTH,8b5f60ae71735d1ca0880c4a,Lattice thermal conductivity of NaCoO2 and LiCoO2 intercalation materials studied by hybrid density functional theory,https://doi.org/10.1088/2053-1591/aba3e5,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041517853,BOTH,7269026ac8960094c9e04f22,Crystallization of GeO2 thin films into α-quartz: from spherulites to single crystals,https://doi.org/10.1016/j.actamat.2021.117069,2021-06-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041543092,BOTH,95e8a0fa291074f2a0f2eb5b,Charge Transfer from Organic Molecules to Molybdenum Disulfide: Influence of the Fluorination of Iron Phthalocyanine,https://doi.org/10.1021/acs.jpcc.0c03862,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041556387,BOTH,bd472aafdb33d2a0241d33c7,Phonon spectra of pure and acceptor doped BaZrO3 investigated with visible and UV Raman spectroscopy,https://doi.org/10.1088/1361-648x/ab95d1,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041617089,BOTH,f6f96eeba7b0e785de7e047d,An Overview on the Development of Electrochemical Capacitors and Batteries – Part I,https://doi.org/10.1590/0001-3765202020200796,2020-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041623408,BOTH,51c63c1f89badcd39c9cbc5b,Investigação do efeito da modificação da hematita por óxidos metálicos que atuam em diferentes funções para o aumento da atividade foto-eletrocatalítica,https://doi.org/10.11606/d.75.2020.tde-19052020-162947,2020-02-20,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041634870,BOTH,73a8660315a9f77b0a0e309a,"Microstructures and Late-Stage Magmatic Processes in Layered Mafic Intrusions: Symplectites from the Sept Iles Intrusion, Quebec, Canada",https://doi.org/10.1093/petrology/egaa071,2020-07-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041655611,BOTH,f601f81c3dbbc6ecd89bcef1,First Insights into Photocatalytic Degradation of HDPE and LDPE Microplastics by a Mesoporous N–TiO2 Coating: Effect of Size and Shape of Microplastics,https://doi.org/10.3390/coatings10070658,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041658203,BOTH,11bdb19058c891153fc54d7c,"Two expressions of the transition from mafic cumulates to granitoids in the Bushveld Complex, South Africa: Examples from the western and eastern limbs",https://doi.org/10.1016/j.lithos.2020.105671,2020-07-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041743822,BOTH,ee0f40883af1b9126d63e46e,(Invited) Earth-Abundant Ni-Mo-S Based Bifunctional Electrocatalyst for Efficient Water Splitting,https://doi.org/10.1149/09707.0575ecst,2020-06-25,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041752467,BOTH,587f472954fb88ec8f3a8455,Sustainable Carbon as Efficient Support for Metal-Based Nanocatalyst: Applications in Energy Harvesting and Storage,https://doi.org/10.3390/molecules25143123,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041756941,BOTH,2df6017837c73645bbe17be3,Unveiling hydrocerussite as an electrochemically stable active phase for efficient carbon dioxide electroreduction to formate,https://doi.org/10.1038/s41467-020-17120-9,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041882528,BOTH,59a835c5166cf2e277b9cbe0,Global optimization of copper clusters at the ZnO(101¯0) surface using a DFT-based neural network potential and genetic algorithms,https://doi.org/10.1063/5.0014876,2020-08-04,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041898858,BOTH,789d8c567b03d1f857bf8496,Bifunctionality behavior of phase controlled nickel selenides in alkaline water electrolysis application,https://doi.org/10.1016/j.electacta.2020.136742,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041904217,BOTH,d7b3211471cad732a3ccce88,Recent Advances of First d-Block Metal-Based Perovskite Oxide Electrocatalysts for Alkaline Water Splitting,https://doi.org/10.3390/catal10070770,2020-07-09,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041909300,BOTH,901f800a3fcbb6cdaf5cb94f,Improving the high-temperature oxidation resistance of TiB2 thin films by alloying with Al,https://doi.org/10.1016/j.actamat.2020.07.025,2020-07-12,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041934458,BOTH,fe113fd0cfc325fcdd64a25b,Hydrogen evolution on non-metal oxide catalysts,https://doi.org/10.1088/2515-7655/aba3bc,2020-07-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041939916,BOTH,78133cb0988475cb0b9af12e,Thermal Annealing Induced Controllable Porosity and Photoactive Performance of 2D ZnO Sheets,https://doi.org/10.3390/nano10071352,2020-07-11,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041952716,BOTH,8f041ea7d0b6419825f6d5ef,Transition Metal Based Nanomaterials for Hydrogen and Oxygen Involving Energy Conversion Reactions,,2020-02-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041966964,BOTH,239da8f454c4b34ca8d043d8,Spatially resolved X-ray absorption spectroscopy investigation of individual cation-intercalated multi-layered Ti3C2Tx MXene particles,https://doi.org/10.1016/j.apsusc.2020.147157,2020-07-07,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3041985436,BOTH,1e3525d5809924e5c8939178,Building heterogeneous nanostructures for photocatalytic ammonia decomposition,https://doi.org/10.1039/d0na00161a,2020-01-01,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3042035919,BOTH,f8c17b9c553b4a0cd53019a5,Thermodynamic modeling of interstitials in titanium alloys,,2019-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3042048733,BOTH,ee61c86600b32d91163bbd53,Revealing Reaction Pathways of Collective Substituted Iron Fluoride Electrode for Lithium Ion Batteries,https://doi.org/10.1021/acsnano.0c03714,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3042066403,BOTH,4752954ec4bccda50a74c98a,Paleogeographic reconstruction of the North China Craton in the supercontinent Nuna/Columbia: paleomagnetic and geological constraints,,2019-01-01,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3042068802,BOTH,1e53b3aa6197b8642495d237,"The Tensile Properties, Scratch Behaviors and Sliding Wear of Oxide Scale Formed on Titanium Grade 2",https://doi.org/10.3390/ma13143048,2020-07-08,article,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3042100820,BOTH,6c16c911695bca331fefa38c,"Investigating the subtle fabrics of the Ben Loyal syenite, Sutherland Scotland",,2013-01-01,conference-paper,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
https://openalex.org/W3042108682,BOTH,9b647cb2efaff5ee0d175377,Studies on Visible-Light-Driven Photocatalysis on Platinum Nanoparticles/Semiconductor Heterojunction,https://doi.org/10.18910/61815,2017-03-22,dissertation,1,NO_NEW_ELIGIBILITY_DECISION,NOT_CODED
